导出时间,实时压力P1,瞬时流量M1,瞬时流量M2,温度T_R,压力P2_R,时间
2026/7/11 16:11,0.330797,2,0,30.255899,0.325883,281.4
2026/7/11 16:11,0.330787,5,0,30.387014,0.325883,281.6
2026/7/11 16:11,0.33078,8,0,30.237814,0.325883,281.8
2026/7/11 16:11,0.330777,12,0,30.255899,0.325883,282
2026/7/11 16:11,0.33077,18,0,30.382494,0.325883,282.2
2026/7/11 16:11,0.330767,21,0,30.237814,0.325883,282.4
2026/7/11 16:11,0.330753,28,0,30.255899,0.325883,282.6
2026/7/11 16:11,0.330756,35,0,30.373451,0.325883,282.8
2026/7/11 16:11,0.330753,78,0,30.242336,0.325883,283
2026/7/11 16:11,0.330753,103,0,30.255899,0.325883,283.2
2026/7/11 16:11,0.330753,157,0,30.382494,0.325883,283.4
2026/7/11 16:11,0.33075,217,0,30.242336,0.325883,283.6
2026/7/11 16:11,0.33075,294,0,30.246857,0.325883,283.8
2026/7/11 16:11,0.33075,341,0,30.382494,0.325883,284
2026/7/11 16:11,0.33076,365,0,30.242336,0.325883,284.2
2026/7/11 16:11,0.330756,416,0,30.242336,0.325883,284.4
2026/7/11 16:11,0.33076,468,0,30.382494,0.325883,284.6
2026/7/11 16:11,0.330767,529,0,30.237814,0.325883,284.8
2026/7/11 16:11,0.330773,582,0,30.255899,0.325883,285
2026/7/11 16:11,0.330777,610,0,30.382494,0.325883,285.2
2026/7/11 16:11,0.330787,665,0,30.242336,0.325883,285.4
2026/7/11 16:11,0.33079,722,0,30.273987,0.325883,285.6
2026/7/11 16:11,0.330797,786,0,30.382494,0.325883,285.8
2026/7/11 16:11,0.33081,814,0,30.237814,0.325883,286
2026/7/11 16:11,0.330824,867,0,30.246857,0.325883,286.2
2026/7/11 16:11,0.330831,922,0,30.305634,0.325883,286.4
2026/7/11 16:11,0.330837,982,0,30.314674,0.325883,286.6
2026/7/11 16:11,0.330847,1033,0,30.273987,0.325883,286.8
2026/7/11 16:11,0.330857,1057,0,30.373451,0.325883,287
2026/7/11 16:12,0.330864,1106,0,30.314674,0.325883,287.2
2026/7/11 16:12,0.330871,1161,0,30.273987,0.325883,287.4
2026/7/11 16:12,0.330881,1205,0,30.373451,0.325883,287.6
2026/7/11 16:12,0.330891,1249,0,30.242336,0.325883,287.8
2026/7/11 16:12,0.330905,1271,0,30.273987,0.325883,288
2026/7/11 16:12,0.330905,1312,0,30.373451,0.325883,288.2
2026/7/11 16:12,0.330918,1357,0,30.242336,0.325883,288.4
2026/7/11 16:12,0.330925,1394,0,30.273987,0.325883,288.6
2026/7/11 16:12,0.330938,1412,0,30.373451,0.325883,288.8
2026/7/11 16:12,0.330948,1447,0,30.237814,0.325883,289
2026/7/11 16:12,0.330958,1485,0,30.273987,0.325883,289.2
2026/7/11 16:12,0.330969,1516,0,30.237814,0.325883,289.4
2026/7/11 16:12,0.330972,1546,0,30.179039,0.325883,289.6
2026/7/11 16:12,0.330982,1561,0,30.237814,0.325883,289.8
2026/7/11 16:12,0.330995,1588,0,30.237814,0.325883,290
2026/7/11 16:12,0.330995,1613,0,30.165476,0.325883,290.2
2026/7/11 16:12,0.331012,1641,0,30.160955,0.325883,290.4
2026/7/11 16:12,0.331022,1653,0,30.237814,0.325883,290.6
2026/7/11 16:12,0.331036,1675,0,30.165476,0.325883,290.8
2026/7/11 16:12,0.331046,1696,0,30.237814,0.325883,291
2026/7/11 16:12,0.331049,1718,0,30.228773,0.325883,291.2
2026/7/11 16:12,0.331053,1735,0,30.237814,0.325883,291.4
2026/7/11 16:12,0.33107,1743,0,30.237814,0.325883,291.6
2026/7/11 16:12,0.33108,1760,0,30.233294,0.325883,291.8
2026/7/11 16:12,0.331083,1779,0,30.237814,0.325883,292
2026/7/11 16:12,0.33109,1793,0,30.237814,0.325883,292.2
2026/7/11 16:12,0.331096,1801,0,30.237814,0.325883,292.4
2026/7/11 16:12,0.331113,1815,0,30.102179,0.325883,292.6
2026/7/11 16:12,0.331117,1827,0,30.237814,0.325883,292.8
2026/7/11 16:12,0.331117,1841,0,30.350845,0.325883,293
2026/7/11 16:12,0.33113,1852,0,30.237814,0.325883,293.2
2026/7/11 16:12,0.33114,1857,0,30.273987,0.325883,293.4
2026/7/11 16:12,0.331154,1868,0,30.373451,0.325883,293.6
2026/7/11 16:12,0.33116,1879,0,30.246857,0.325883,293.8
2026/7/11 16:12,0.33116,1890,0,30.273987,0.325883,294
2026/7/11 16:12,0.331174,1895,0,30.237814,0.325883,294.2
2026/7/11 16:12,0.331181,1903,0,30.179039,0.325883,294.4
2026/7/11 16:12,0.331191,1911,0,30.233294,0.325883,294.6
2026/7/11 16:12,0.331194,1920,0,30.237814,0.325883,294.8
2026/7/11 16:12,0.331204,1927,0,30.102179,0.325883,295
2026/7/11 16:12,0.331211,1930,0,30.237814,0.325883,295.2
2026/7/11 16:12,0.331221,1937,0,30.228773,0.325883,295.4
2026/7/11 16:12,0.331228,1943,0,30.160955,0.325883,295.6
2026/7/11 16:12,0.331238,1949,0,30.237814,0.325883,295.8
2026/7/11 16:12,0.331238,1954,0,30.237814,0.325883,296
2026/7/11 16:12,0.331251,1956,0,30.102179,0.325883,296.2
2026/7/11 16:12,0.331255,1960,0,30.237814,0.325883,296.4
2026/7/11 16:12,0.331268,1964,0,30.228773,0.325883,296.6
2026/7/11 16:12,0.331272,1968,0,30.120266,0.325883,296.8
2026/7/11 16:12,0.331278,1973,0,30.237814,0.325883,297
2026/7/11 16:12,0.331282,1974,0,30.21973,0.325883,297.2
2026/7/11 16:12,0.331295,1978,0,30.237814,0.325883,297.4
2026/7/11 16:12,0.331298,1979,0,30.237814,0.325883,297.6
2026/7/11 16:12,0.331309,1982,0,30.165476,0.325883,297.8
2026/7/11 16:12,0.331309,1984,0,30.120266,0.325883,298
2026/7/11 16:12,0.331319,1985,0,30.237814,0.325883,298.2
2026/7/11 16:12,0.331322,1987,0,30.21069,0.325883,298.4
2026/7/11 16:12,0.331332,1989,0,30.120266,0.325883,298.6
2026/7/11 16:12,0.331335,1990,0,30.237814,0.325883,298.8
2026/7/11 16:12,0.331346,1990,0,30.233294,0.325883,299
2026/7/11 16:12,0.331352,1991,0,30.273987,0.325883,299.2
2026/7/11 16:12,0.331356,1990,0,30.310154,0.325883,299.4
2026/7/11 16:12,0.331362,1991,0,30.314674,0.325883,299.6
2026/7/11 16:12,0.331373,1991,0,30.255899,0.325883,299.8
2026/7/11 16:12,0.331376,1991,0,30.382494,0.325883,300
2026/7/11 16:12,0.331383,1990,0,30.242336,0.325883,300.2
2026/7/11 16:12,0.331383,1990,0,30.246857,0.325883,300.4
2026/7/11 16:12,0.331393,1990,0,30.382494,0.325883,300.6
2026/7/11 16:12,0.331399,1990,0,30.314674,0.325883,300.8
2026/7/11 16:12,0.331406,1988,0,30.242336,0.325883,301
2026/7/11 16:12,0.33142,1987,0,30.310154,0.325883,301.2
2026/7/11 16:12,0.33142,1986,0,30.314674,0.325883,301.4
2026/7/11 16:12,0.331423,1985,0,30.242336,0.325883,301.6
2026/7/11 16:12,0.33143,1985,0,30.387014,0.325883,301.8
2026/7/11 16:12,0.331443,1982,0,30.314674,0.325883,302
2026/7/11 16:12,0.331436,1980,0,30.242336,0.325883,302.2
2026/7/11 16:12,0.331447,1978,0,30.387014,0.325883,302.4
2026/7/11 16:12,0.331453,1977,0,30.373451,0.325883,302.6
2026/7/11 16:12,0.331457,1975,0,30.242336,0.325883,302.8
2026/7/11 16:12,0.33146,1973,0,30.310154,0.327763,303
2026/7/11 16:12,0.331467,1970,0,30.355368,0.325883,303.2
2026/7/11 16:12,0.331474,1967,0,30.242336,0.325883,303.4
2026/7/11 16:12,0.33148,1965,0,30.305634,0.325883,303.6
2026/7/11 16:12,0.331487,1962,0,30.278507,0.325883,303.8
2026/7/11 16:12,0.331487,1957,0,30.255899,0.325883,304
2026/7/11 16:12,0.331494,1953,0,30.355368,0.325883,304.2
2026/7/11 16:12,0.331504,1951,0,30.314674,0.325883,304.4
2026/7/11 16:12,0.331504,1946,0,30.246857,0.326027,304.6
2026/7/11 16:12,0.331511,1942,0,30.382494,0.325883,304.8
2026/7/11 16:12,0.331517,1937,0,30.237814,0.325883,305
2026/7/11 16:12,0.331517,1930,0,30.255899,0.325883,305.2
2026/7/11 16:12,0.331524,1927,0,30.387014,0.325883,305.4
2026/7/11 16:12,0.331531,1923,0,30.237814,0.325883,305.6
2026/7/11 16:12,0.331531,1916,0,30.273987,0.325883,305.8
2026/7/11 16:12,0.331537,1909,0,30.382494,0.325883,306
2026/7/11 16:12,0.331534,1902,0,30.314674,0.325883,306.2
2026/7/11 16:12,0.331544,1898,0,30.255899,0.325883,306.4
2026/7/11 16:12,0.331548,1891,0,30.382494,0.325955,306.6
2026/7/11 16:12,0.331551,1883,0,30.314674,0.326534,306.8
2026/7/11 16:12,0.331551,1876,0,30.255899,0.325883,307
2026/7/11 16:12,0.331554,1871,0,30.382494,0.325883,307.2
2026/7/11 16:12,0.331554,1863,0,30.242336,0.325883,307.4
2026/7/11 16:12,0.331564,1854,0,30.246857,0.325883,307.6
2026/7/11 16:12,0.331564,1844,0,30.382494,0.326027,307.8
2026/7/11 16:12,0.331561,1834,0,30.314674,0.325883,308
2026/7/11 16:12,0.331568,1829,0,30.255899,0.327112,308.2
2026/7/11 16:12,0.331568,1819,0,30.355368,0.325883,308.4
2026/7/11 16:12,0.331568,1808,0,30.242336,0.325883,308.6
2026/7/11 16:12,0.331571,1796,0,30.273987,0.325883,308.8
2026/7/11 16:12,0.331568,1786,0,30.314674,0.325883,309
2026/7/11 16:12,0.331575,1780,0,30.242336,0.325883,309.2
2026/7/11 16:12,0.331578,1768,0,30.273987,0.325883,309.4
2026/7/11 16:12,0.331581,1754,0,30.373451,0.325883,309.6
2026/7/11 16:12,0.331585,1742,0,30.237814,0.327112,309.8
2026/7/11 16:12,0.331581,1736,0,30.273987,0.325883,310
2026/7/11 16:12,0.331581,1722,0,30.387014,0.325883,310.2
2026/7/11 16:12,0.331581,1707,0,30.237814,0.326823,310.4
2026/7/11 16:12,0.331581,1694,0,30.255899,0.325883,310.6
2026/7/11 16:12,0.331585,1679,0,30.373451,0.328197,310.8
2026/7/11 16:12,0.331585,1672,0,30.237814,0.325883,311
2026/7/11 16:12,0.331581,1656,0,30.255899,0.325883,311.2
2026/7/11 16:12,0.331581,1639,0,30.373451,0.327763,311.4
2026/7/11 16:12,0.331585,1623,0,30.242336,0.325883,311.6
2026/7/11 16:12,0.331581,1606,0,30.273987,0.325883,311.8
2026/7/11 16:12,0.331578,1599,0,30.382494,0.3261,312
2026/7/11 16:12,0.331578,1581,0,30.237814,0.327112,312.2
2026/7/11 16:12,0.331581,1565,0,30.255899,0.327112,312.4
2026/7/11 16:12,0.331578,1545,0,30.373451,0.326534,312.6
2026/7/11 16:12,0.331578,1527,0,30.242336,0.325955,312.8
2026/7/11 16:12,0.331571,1519,0,30.273987,0.325883,313
2026/7/11 16:12,0.331571,1501,0,30.355368,0.325883,313.2
2026/7/11 16:12,0.331571,1481,0,30.242336,0.325955,313.4
2026/7/11 16:12,0.331564,1462,0,30.269464,0.325883,313.6
2026/7/11 16:12,0.331568,1453,0,30.355368,0.327112,313.8
2026/7/11 16:12,0.331564,1434,0,30.242336,0.325883,314
2026/7/11 16:12,0.331564,1416,0,30.273987,0.325883,314.2
2026/7/11 16:12,0.331561,1395,0,30.355368,0.325883,314.4
2026/7/11 16:12,0.331561,1376,0,30.242336,0.325883,314.6
2026/7/11 16:12,0.331554,1367,0,30.273987,0.327112,314.8
2026/7/11 16:12,0.331551,1348,0,30.373451,0.327763,315
2026/7/11 16:12,0.331551,1328,0,30.242336,0.326317,315.2
2026/7/11 16:12,0.331548,1307,0,30.255899,0.326027,315.4
2026/7/11 16:12,0.331544,1288,0,30.314674,0.326389,315.6
2026/7/11 16:12,0.331544,1279,0,30.237814,0.325883,315.8
2026/7/11 16:12,0.331531,1262,0,30.310154,0.325883,316
2026/7/11 16:12,0.331527,1241,0,30.373451,0.325883,316.2
2026/7/11 16:12,0.331527,1223,0,30.242336,0.325883,316.4
2026/7/11 16:12,0.331521,1205,0,30.273987,0.325883,316.6
2026/7/11 16:12,0.331517,1197,0,30.314674,0.325955,316.8
2026/7/11 16:12,0.331517,1179,0,30.242336,0.326172,317
2026/7/11 16:12,0.331511,1160,0,30.310154,0.325883,317.2
2026/7/11 16:12,0.331507,1143,0,30.373451,0.325883,317.4
2026/7/11 16:12,0.331504,1135,0,30.237814,0.326172,317.6
2026/7/11 16:12,0.3315,1118,0,30.314674,0.325883,317.8
2026/7/11 16:12,0.331497,1102,0,30.314674,0.326172,318
2026/7/11 16:12,0.331497,1086,0,30.242336,0.325883,318.2
2026/7/11 16:12,0.33149,1068,0,30.310154,0.325955,318.4
2026/7/11 16:12,0.331487,1060,0,30.355368,0.325883,318.6
2026/7/11 16:12,0.331477,1046,0,30.246857,0.325883,318.8
2026/7/11 16:12,0.331477,1031,0,30.310154,0.325883,319
2026/7/11 16:12,0.331474,1016,0,30.314674,0.326968,319.2
2026/7/11 16:12,0.33147,1002,0,30.242336,0.325883,319.4
2026/7/11 16:12,0.331467,995,0,30.310154,0.325883,319.6
2026/7/11 16:12,0.33146,982,0,30.314674,0.325883,319.8
2026/7/11 16:12,0.33146,970,0,30.242336,0.325883,320
2026/7/11 16:12,0.331453,956,0,30.382494,0.325883,320.2
2026/7/11 16:12,0.331453,950,0,30.314674,0.326534,320.4
2026/7/11 16:12,0.33145,938,0,30.246857,0.325955,320.6
2026/7/11 16:12,0.33144,927,0,30.373451,0.325883,320.8
2026/7/11 16:12,0.33144,916,0,30.355368,0.325883,321
2026/7/11 16:12,0.33144,904,0,30.255899,0.327112,321.2
2026/7/11 16:12,0.331436,898,0,30.387014,0.325883,321.4
2026/7/11 16:12,0.331426,889,0,30.237814,0.325883,321.6
2026/7/11 16:12,0.33142,880,0,30.273987,0.325883,321.8
2026/7/11 16:12,0.331423,870,0,30.373451,0.325883,322
2026/7/11 16:12,0.331416,861,0,30.242336,0.326823,322.2
2026/7/11 16:12,0.33141,858,0,30.273987,0.325883,322.4
2026/7/11 16:12,0.331406,850,0,30.373451,0.325883,322.6
2026/7/11 16:12,0.33141,842,0,30.237814,0.325883,322.8
2026/7/11 16:12,0.331406,834,0,30.310154,0.327112,323
2026/7/11 16:12,0.331403,828,0,30.373451,0.325883,323.2
2026/7/11 16:12,0.331396,825,0,30.242336,0.325883,323.4
2026/7/11 16:12,0.331403,818,0,30.310154,0.328053,323.6
2026/7/11 16:12,0.331389,812,0,30.355368,0.325883,323.8
2026/7/11 16:12,0.331386,807,0,30.246857,0.325883,324
2026/7/11 16:12,0.331379,802,0,30.310154,0.325883,324.2
2026/7/11 16:12,0.331379,800,0,30.355368,0.325883,324.4
2026/7/11 16:12,0.331379,796,0,30.237814,0.326823,324.6
2026/7/11 16:12,0.331379,792,0,30.373451,0.325883,324.8
2026/7/11 16:12,0.331369,789,0,30.237814,0.325883,325
2026/7/11 16:12,0.331366,787,0,30.255899,0.325883,325.2
2026/7/11 16:12,0.331362,784,0,30.387014,0.325883,325.4
2026/7/11 16:12,0.331359,781,0,30.237814,0.325883,325.6
2026/7/11 16:12,0.331352,779,0,30.255899,0.325883,325.8
2026/7/11 16:12,0.331356,777,0,30.382494,0.325883,326
2026/7/11 16:12,0.331346,776,0,30.314674,0.325883,326.2
2026/7/11 16:12,0.331346,776,0,30.273987,0.325883,326.4
2026/7/11 16:12,0.331346,775,0,30.382494,0.325883,326.6
2026/7/11 16:12,0.331346,774,0,30.237814,0.325883,326.8
2026/7/11 16:12,0.331342,774,0,30.255899,0.325883,327
2026/7/11 16:12,0.331335,773,0,30.314674,0.325883,327.2
2026/7/11 16:12,0.331335,773,0,30.242336,0.325955,327.4
2026/7/11 16:12,0.331325,774,0,30.387014,0.325883,327.6
2026/7/11 16:12,0.331329,774,0,30.314674,0.325883,327.8
2026/7/11 16:12,0.331325,774,0,30.237814,0.325883,328
2026/7/11 16:12,0.331325,775,0,30.310154,0.325883,328.2
2026/7/11 16:12,0.331319,776,0,30.314674,0.325883,328.4
2026/7/11 16:12,0.331315,776,0,30.242336,0.325883,328.6
2026/7/11 16:12,0.331315,778,0,30.382494,0.325883,328.8
2026/7/11 16:12,0.331312,779,0,30.314674,0.325883,329
2026/7/11 16:12,0.331309,780,0,30.255899,0.325883,329.2
2026/7/11 16:12,0.331309,782,0,30.382494,0.325883,329.4
2026/7/11 16:12,0.331309,783,0,30.237814,0.325955,329.6
2026/7/11 16:12,0.331302,785,0,30.242336,0.325883,329.8
2026/7/11 16:12,0.331298,786,0,30.387014,0.327112,330
2026/7/11 16:12,0.331305,789,0,30.242336,0.325883,330.2
2026/7/11 16:12,0.331302,792,0,30.273987,0.325883,330.4
2026/7/11 16:12,0.331298,795,0,30.382494,0.325883,330.6
2026/7/11 16:12,0.331295,797,0,30.242336,0.325883,330.8
2026/7/11 16:12,0.331298,799,0,30.255899,0.325883,331
2026/7/11 16:12,0.331288,803,0,30.373451,0.327112,331.2
2026/7/11 16:12,0.331288,806,0,30.237814,0.325883,331.4
2026/7/11 16:12,0.331288,810,0,30.269464,0.325883,331.6
2026/7/11 16:12,0.331285,812,0,30.355368,0.325883,331.8
2026/7/11 16:12,0.331285,817,0,30.246857,0.325883,332
2026/7/11 16:12,0.331278,820,0,30.310154,0.325883,332.2
2026/7/11 16:12,0.331285,826,0,30.314674,0.325883,332.4
2026/7/11 16:12,0.331282,831,0,30.242336,0.325883,332.6
2026/7/11 16:12,0.331282,833,0,30.310154,0.325883,332.8
2026/7/11 16:12,0.331278,839,0,30.314674,0.325883,333
2026/7/11 16:12,0.331285,844,0,30.246857,0.325883,333.2
2026/7/11 16:12,0.331278,850,0,30.387014,0.325883,333.4
2026/7/11 16:12,0.331275,855,0,30.355368,0.325883,333.6
2026/7/11 16:12,0.331275,858,0,30.242336,0.325883,333.8
2026/7/11 16:12,0.331278,863,0,30.387014,0.325883,334
2026/7/11 16:12,0.331272,869,0,30.237814,0.325883,334.2
2026/7/11 16:12,0.331278,875,0,30.242336,0.325883,334.4
2026/7/11 16:12,0.331278,881,0,30.373451,0.325883,334.6
2026/7/11 16:12,0.331278,884,0,30.314674,0.325883,334.8
2026/7/11 16:12,0.331272,890,0,30.246857,0.325883,335
2026/7/11 16:12,0.331272,897,0,30.387014,0.325883,335.2
2026/7/11 16:12,0.331272,903,0,30.237814,0.325883,335.4
2026/7/11 16:12,0.331272,910,0,30.255899,0.325883,335.6
2026/7/11 16:12,0.331268,913,0,30.382494,0.325883,335.8
2026/7/11 16:12,0.331272,919,0,30.237814,0.325883,336
2026/7/11 16:12,0.331272,926,0,30.314674,0.325883,336.2
2026/7/11 16:12,0.331272,933,0,30.373451,0.325883,336.4
2026/7/11 16:12,0.331272,939,0,30.242336,0.325883,336.6
2026/7/11 16:12,0.331272,943,0,30.273987,0.325883,336.8
2026/7/11 16:12,0.331272,948,0,30.373451,0.325883,337
2026/7/11 16:12,0.331272,956,0,30.237814,0.325883,337.2
2026/7/11 16:12,0.331275,963,0,30.314674,0.325883,337.4
2026/7/11 16:12,0.331268,970,0,30.314674,0.325883,337.6
2026/7/11 16:12,0.331275,973,0,30.242336,0.325883,337.8
2026/7/11 16:12,0.331278,980,0,30.273987,0.325883,338
2026/7/11 16:12,0.331275,986,0,30.382494,0.325883,338.2
2026/7/11 16:12,0.331278,994,0,30.237814,0.325883,338.4
2026/7/11 16:12,0.331278,1000,0,30.273987,0.325883,338.6
2026/7/11 16:12,0.331282,1003,0,30.382494,0.325883,338.8
2026/7/11 16:12,0.331275,1010,0,30.242336,0.325883,339
2026/7/11 16:12,0.331282,1016,0,30.387014,0.325883,339.2
2026/7/11 16:12,0.331278,1023,0,30.382494,0.325883,339.4
2026/7/11 16:12,0.331282,1030,0,30.242336,0.326172,339.6
2026/7/11 16:12,0.331282,1033,0,30.273987,0.325883,339.8
2026/7/11 16:12,0.331285,1039,0,30.355368,0.325883,340
2026/7/11 16:12,0.331282,1045,0,30.242336,0.325883,340.2
2026/7/11 16:12,0.331282,1051,0,30.273987,0.325883,340.4
2026/7/11 16:12,0.331285,1054,0,30.373451,0.325883,340.6
2026/7/11 16:12,0.331282,1060,0,30.237814,0.325883,340.8
2026/7/11 16:12,0.331285,1065,0,30.310154,0.325883,341
2026/7/11 16:12,0.331288,1072,0,30.373451,0.326534,341.2
2026/7/11 16:12,0.331288,1077,0,30.242336,0.325883,341.4
2026/7/11 16:12,0.331288,1080,0,30.246857,0.325883,341.6
2026/7/11 16:12,0.331292,1086,0,30.373451,0.325883,341.8
2026/7/11 16:12,0.331288,1091,0,30.237814,0.327112,342
2026/7/11 16:12,0.331295,1096,0,30.314674,0.325883,342.2
2026/7/11 16:12,0.331295,1102,0,30.355368,0.325883,342.4
2026/7/11 16:12,0.331295,1104,0,30.242336,0.325883,342.6
2026/7/11 16:12,0.331295,1108,0,30.255899,0.325883,342.8
2026/7/11 16:12,0.331298,1113,0,30.355368,0.325883,343
2026/7/11 16:12,0.331298,1119,0,30.242336,0.325883,343.2
2026/7/11 16:12,0.331298,1123,0,30.273987,0.325883,343.4
2026/7/11 16:12,0.331305,1125,0,30.355368,0.325883,343.6
2026/7/11 16:12,0.331305,1130,0,30.242336,0.326172,343.8
2026/7/11 16:12,0.331302,1134,0,30.255899,0.325883,344
2026/7/11 16:12,0.331302,1138,0,30.373451,0.325883,344.2
2026/7/11 16:12,0.331309,1143,0,30.237814,0.325883,344.4
2026/7/11 16:12,0.331309,1144,0,30.255899,0.325883,344.6
2026/7/11 16:12,0.331312,1148,0,30.382494,0.325883,344.8
2026/7/11 16:12,0.331312,1151,0,30.242336,0.325883,345
2026/7/11 16:12,0.331309,1155,0,30.255899,0.325883,345.2
2026/7/11 16:12,0.331312,1158,0,30.382494,0.325883,345.4
2026/7/11 16:12,0.331312,1160,0,30.237814,0.325955,345.6
2026/7/11 16:12,0.331315,1163,0,30.255899,0.325883,345.8
2026/7/11 16:12,0.331315,1166,0,30.373451,0.325883,346
2026/7/11 16:12,0.331315,1170,0,30.237814,0.325883,346.2
2026/7/11 16:12,0.331322,1172,0,30.273987,0.325883,346.4
2026/7/11 16:12,0.331319,1173,0,30.373451,0.325883,346.6
2026/7/11 16:12,0.331325,1176,0,30.237814,0.325883,346.8
2026/7/11 16:12,0.331332,1179,0,30.273987,0.325883,347
2026/7/11 16:13,0.331325,1180,0,30.373451,0.325883,347.2
2026/7/11 16:13,0.331329,1183,0,30.242336,0.325883,347.4
2026/7/11 16:13,0.331332,1183,0,30.305634,0.325883,347.6
2026/7/11 16:13,0.331329,1185,0,30.237814,0.325883,347.8
2026/7/11 16:13,0.331332,1187,0,30.237814,0.325883,348
2026/7/11 16:13,0.331335,1188,0,30.387014,0.325883,348.2
2026/7/11 16:13,0.331332,1190,0,30.373451,0.325883,348.4
2026/7/11 16:13,0.331335,1190,0,30.237814,0.325883,348.6
2026/7/11 16:13,0.331339,1191,0,30.314674,0.325883,348.8
2026/7/11 16:13,0.331342,1193,0,30.355368,0.325883,349
2026/7/11 16:13,0.331339,1194,0,30.237814,0.325883,349.2
2026/7/11 16:13,0.331335,1194,0,30.387014,0.325883,349.4
2026/7/11 16:13,0.331346,1195,0,30.355368,0.325883,349.6
2026/7/11 16:13,0.331346,1196,0,30.242336,0.325883,349.8
2026/7/11 16:13,0.331342,1196,0,30.314674,0.325955,350
2026/7/11 16:13,0.331342,1197,0,30.314674,0.325883,350.2
2026/7/11 16:13,0.331346,1198,0,30.237814,0.325883,350.4
2026/7/11 16:13,0.331346,1198,0,30.310154,0.325883,350.6
2026/7/11 16:13,0.331349,1198,0,30.314674,0.325883,350.8
2026/7/11 16:13,0.331349,1198,0,30.237814,0.325883,351
2026/7/11 16:13,0.331346,1198,0,30.310154,0.325883,351.2
2026/7/11 16:13,0.331349,1198,0,30.355368,0.325883,351.4
2026/7/11 16:13,0.331356,1198,0,30.242336,0.325883,351.6
2026/7/11 16:13,0.331352,1198,0,30.305634,0.325883,351.8
2026/7/11 16:13,0.331352,1198,0,30.314674,0.325883,352
2026/7/11 16:13,0.331352,1197,0,30.246857,0.325883,352.2
2026/7/11 16:13,0.331359,1196,0,30.310154,0.325883,352.4
2026/7/11 16:13,0.331356,1197,0,30.237814,0.325883,352.6
2026/7/11 16:13,0.331356,1196,0,30.242336,0.325883,352.8
2026/7/11 16:13,0.331356,1196,0,30.382494,0.325883,353
2026/7/11 16:13,0.331356,1194,0,30.237814,0.325883,353.2
2026/7/11 16:13,0.331362,1194,0,30.246857,0.325883,353.4
2026/7/11 16:13,0.331362,1194,0,30.373451,0.325883,353.6
2026/7/11 16:13,0.331366,1194,0,30.242336,0.325883,353.8
2026/7/11 16:13,0.331366,1194,0,30.246857,0.325883,354
2026/7/11 16:13,0.331366,1193,0,30.387014,0.325883,354.2
2026/7/11 16:13,0.331366,1191,0,30.237814,0.325883,354.4
2026/7/11 16:13,0.331369,1191,0,30.255899,0.325883,354.6
2026/7/11 16:13,0.331362,1190,0,30.355368,0.325883,354.8
2026/7/11 16:13,0.331366,1190,0,30.242336,0.325883,355
2026/7/11 16:13,0.331373,1188,0,30.273987,0.325883,355.2
2026/7/11 16:13,0.331366,1188,0,30.373451,0.325883,355.4
2026/7/11 16:13,0.331373,1187,0,30.237814,0.325883,355.6
2026/7/11 16:13,0.331369,1186,0,30.246857,0.325883,355.8
2026/7/11 16:13,0.331369,1185,0,30.373451,0.326027,356
2026/7/11 16:13,0.331373,1183,0,30.237814,0.325955,356.2
2026/7/11 16:13,0.331373,1182,0,30.273987,0.325883,356.4
2026/7/11 16:13,0.331369,1180,0,30.355368,0.325883,356.6
2026/7/11 16:13,0.331369,1179,0,30.242336,0.325883,356.8
2026/7/11 16:13,0.331373,1179,0,30.310154,0.325883,357
2026/7/11 16:13,0.331379,1177,0,30.373451,0.325883,357.2
2026/7/11 16:13,0.331376,1176,0,30.242336,0.325883,357.4
2026/7/11 16:13,0.331376,1174,0,30.310154,0.325883,357.6
2026/7/11 16:13,0.331379,1173,0,30.373451,0.325883,357.8
2026/7/11 16:13,0.331376,1171,0,30.242336,0.325883,358
2026/7/11 16:13,0.331379,1170,0,30.310154,0.325883,358.2
2026/7/11 16:13,0.331379,1168,0,30.373451,0.326027,358.4
2026/7/11 16:13,0.331379,1166,0,30.242336,0.325883,358.6
2026/7/11 16:13,0.331379,1165,0,30.273987,0.325883,358.8
2026/7/11 16:13,0.331379,1163,0,30.355368,0.326172,359
2026/7/11 16:13,0.331383,1161,0,30.242336,0.325883,359.2
2026/7/11 16:13,0.331379,1160,0,30.255899,0.325883,359.4
2026/7/11 16:13,0.331383,1157,0,30.373451,0.325883,359.6
2026/7/11 16:13,0.331376,1154,0,30.242336,0.325955,359.8
2026/7/11 16:13,0.331379,1154,0,30.314674,0.325883,360
2026/7/11 16:13,0.331383,1152,0,30.314674,0.325883,360.2
2026/7/11 16:13,0.331383,1149,0,30.237814,0.325883,360.4
2026/7/11 16:13,0.331379,1146,0,30.310154,0.325883,360.6
2026/7/11 16:13,0.331383,1144,0,30.355368,0.325883,360.8
2026/7/11 16:13,0.331379,1143,0,30.242336,0.325883,361
2026/7/11 16:13,0.331383,1140,0,30.273987,0.325883,361.2
2026/7/11 16:13,0.331379,1138,0,30.373451,0.325883,361.4
2026/7/11 16:13,0.331389,1135,0,30.242336,0.325883,361.6
2026/7/11 16:13,0.331383,1132,0,30.387014,0.325883,361.8
2026/7/11 16:13,0.331379,1131,0,30.314674,0.325883,362
2026/7/11 16:13,0.331383,1128,0,30.242336,0.325883,362.2
2026/7/11 16:13,0.331383,1126,0,30.273987,0.327112,362.4
